review,rating
"""Nucynta was prescribed by my pain clinic a few months ago. Despite my complaints of severe anxiety, restlessness, elevated blood pressure , restless legs, my skin turning blue, inability to sleep, they continue prescribing it. I am losing my mind. I have  spinal stenosis, DDD , RA and OA with cervical fusion surgery, two total hip replacements and one hip revision. My life is governed by pain. Since I started taking this horrible rx I am losing my mind. I am 69.""",0
"""I have been on Depo for at least 10yrs. No menstrual cycle at all. I LOVE THAT. I stopped receiving the injection June 2011, still do not have my period. I am so anxious about having children. I cant&#039; wait. No real side effects coming off of the shot just yet. I&#039;m waiting to lose that weight they said I gained on it.""",1
"""First had implanon then got Nexplanon, had a period first month and I have not had one since. I&#039;m due to remove it next year.  I do notice spotting  sometimes for a day but it honestly  usually coincides with when I&#039;m stressed. 
Had some weight gain also.

So far the best BC I&#039;ve  had in all my years.  I plan on trying for a baby next year then I will be back on it.""",1
"""I started taking Adipex 37.5 on May 29th, my first time taking this medication but I can&#039;t seem to lose any of my weight gained from my second pregnancy. I tried dieting, exercising and nothing happened. My current weight when I started was 248 and the first day taking this I felt like If I started moving I wouldn&#039;t be able to stop. The energy it provides was amazing. So far the only side effects I&#039;ve had was dry mouth. Starting to get a little constipated but I knew that was a possibility so I&#039;m prepared for it.  I weighed myself today and I&#039;m down to 241. I haven&#039;t changed my eating habits and I try to stay active for at least 30 minutes a day. I&#039;m hoping to lose between 50-70lbs.""",1
"""I&#039;ve been on Beyaz going on 5 years now. Good thing about this birth control is: it does the job! No babies, no bad acne, super light periods here and there.. However, I&#039;ve been experiencing mood swings lately. I will cry and cry and cry till I can&#039;t cry no more! I&#039;m so mean to people now..which is crazy because I&#039;m usually people person-ish most of the time. It makes me super hot at night and makes my chest feel heavier than usual. It&#039;s cool for keeping weight down, acne, and no babies. I just think Beyaz has ran its course for my body.""",0
"""I was prescribed a 3 day, 500mg dosage. It got 5x worse within the first two days which had me scared for day 3. My throat was so swollen that I haven&#039;t eaten since Friday. Today is Monday. I have made absolutely no progress. I am 20 years old, 6&#039;4, 220lbs and very fit. I usually eat 5,000 calories a day in order to stay full because I am very active. Nothing has been worse than the pain from this strep throat, and this medicine hasn&#039;t helped at all.""",0
"""I started taking this after I had a child at age 17, and first, the side effects were minimum for me but I got a lot of weird bumps all over my hands that looked like warts, and the doctor said that I either had to wait them out or stop the pill. After 3 months they finally went away.
  I took this for about a year. My husband and I have tried for the last 20 months to get pregnant, and it turns out now I&#039;m all of a sudden infertile. I&#039;ve already had one baby, so this was linked to Necon 1/35.""",0
"""This stuff is terrible. A few months ago, my Dr. prescribed me 25mg....it actually makes my anxiety worse. To top that, my legs get so restless I can barely hold still. The funny part is, it does make me tired....but it&#039;s like it&#039;s not blocking the anxiety. It&#039;s so frustrating, I&#039;m ready to flush the remainder down the toilet where it belongs!""",0
"""I got Skyla about a month ago and I&#039;m going in for my check up tomorrow...after reading a billion forums and stressing the heck out about it I finally did it... the insertion, well I didn&#039;t die so there is that but after that, it&#039;s been -so far so good- I did notice an increase in white heads here and there but nothing insane. I workout at a crazy crossfit type gym and again no issues. I was scared of gaining weight but I&#039;ve been able to lose weight to my surprise (6 pounds) which I attribute to me trying to eat better and exercise, but it hasn&#039;t been hard to lose weight at all. I haven&#039;t had intercourse yet but I&#039;ll report on that as well. Another thing it def DID NOT decrease my sex drive at all! Wins! Will update!""",1
"""I&#039;ve been on Apri for about a year now, since I took it I had no extreme side effects however, it didn&#039;t do much to regulate the length of my periods which stayed in 5 days, didn&#039;t clear up my skin though I never had an acne problem to begin with, I did take away my sex drive and I gained 7 pounds but I didn&#039;t get pregnant which is why I needed it to begin with. Overall it does the main job.""",1
"""I have partial complex seizures and Vimpat has helped me not to go totally unconscious. I still have the auras, but don&#039;t have the &quot;full blow&quot; seizures where I do not remember anything.  Weird thing is that I don&#039;t have the strong &quot;full blown&quot; seizures, but I have more frequent aura&#039;s.  Don&#039;t know which is worse.  It is safer for me not to have the actual seizure, but having more aura&#039;s during the day is scary too.  Also, it seems like my memory is getting worse and I can&#039;t think of what it is I want to say.  My mind goes blank on me especially when trying to think of the word I am wanting to say.  My hair has dried out and have lost a lot of it too.  Not sure if Vimpat is worth all this or not!""",1
"""I had a tough time with my periods since day 1. Always excruciatingly painful, bloating, vomiting, heavy and lengthy 9+days. I had to miss a lot of school and later on had to miss a lot of work. Quality of life was very poor. I always had to plan my life around when my period would be coming because I knew all plans would have to be cancelled. Natazia changed all of that. I have been taking it for 5 years now and these days my periods are super light for 2 days with no pain. Cons.... since I&#039;ve been on this pill ive noticed my vision has gotten progressively worse, I am moody, I have gained about 10 lbs per year that no amount of diet and exercise seems to be able to fix and finally I have NOsex drive, putting a strain on my relationship""",0
"""Doesn&#039;t drain me at all, quite the opposite--once I got the dosage right I was more awake, motivated and out of the dreaded &quot;fibro fog,&quot; perhaps from less pain that seems subtle. This medication does nothing for &quot;as needed&quot; pain, but without realizing it I dropped opiod pain medication use by 75% and enjoy a near-steady sense of calm. Be careful with ambitious dosing, 300 mg at a time really is enough, one too many pills in doctor dosing trials put me right back in a fog. Legs &amp; arms no longer have &quot;pins and needles,&quot; my body parts &quot;fall asleep&quot; significantly less, and that sense of widespread nerve pain has diminished. Looses some major points in its 3x a day dosing, I don&#039;t skip skip a beat, but nobody wants to be tied to a pill.""",1
"""Don&#039;t know what&#039;s worse....the cellulitis infection or side effects of augmentin. Headache, gassiness, bloating, stomach upset from day one. Horrible vomiting on day 5. Thank goodness I only have 7 day Rx. Calling Dr tomorrow and will beg not to take last 2 days or switch to something else.""",0
"""This medicine works well alone, but very effective taken with Roxy 30&#039;s. I take 8mg twice a day and it allows me to lead a fairly normal life with severe degenerative and ruptured discs. Without these medicines I would be a cripple. The Mobic helps with the swelling from my arthritis and scoliosis. It is hard to find a doctor that understands but once you do it makes things easier. """,1
"""I&#039;ve been taking Ocella for 4 months, and so far everything is going great.  I feel normal, my period comes on time every month, and my period is not as heavy.  Occasionally, I feel nauseous around my period, but that side-effect occurs with or without birth control.  I would recommend this oral contraceptive to anyone who is between late teens and early twenties.""",1
"""I have been taking Pristiq for 3 days now.  Some side effects I&#039;ve had are dry mouth, dilated pupils, trouble sleeping (going to start taking it early morning now) and sweating during the night-time.  I just spoke to my Doctor who said to cut my 50 mg dose pills in half and start taking half in the morning to see if the side effects subside.  The good things are:  I have energy, no more food cravings, no more crying episodes and I  feel more at ease during stressful moments.""",1
"""I&#039;ve had asthma ever since I quit smoking.  I&#039;ve quit twice and each time after 3 years, the asthma kicks in - bad!  I&#039;ve tried everything and am now on Dulera, which helped tremendously.  My insurance wouldn&#039;t cover it; $375 for one inhaler.  Found PAN online and they are taking care of the cost.  If not for PAN, I would not be able to take Dulera.  However, after several months on this med, my teeth starting rotting - very quickly.  My dentist said he only sees this kind of deterioration in chemo patients and someone who hasn&#039;t brushed in 20 years.  I&#039;ve had two teeth pulled already, and another is scheduled to be pulled.  Also, started with thrush a day ago and today I can barely move my tongue.  (Yes, I&#039;ve been rinsing.)""",1
"""It tastes bitter but goes away in the morning and isn&#039;t really bothersome because you are finally asleep.""",1
"""I&#039;m a 27 year old white male in good shape but have always had high blood pressure...I&#039;m guessing genetic. My blood pressure would run anywhere from 130-160 over 85-105. The doctor tried a diuretic which did nothing, and then a beta blocker which had horrible side effects. They finally tried 10mg of lisinopril and wow how great! It almost immediately brought my blood pressure to 118/80&#039;s. I actually cut my dose to 2.5 mg in the morning and 2.5 mg at lunch and my blood pressure stays perfect all day and night. I have had no side effects whatsoever and wouldn&#039;t even know I was taking any medication if it weren&#039;t for my lowered blood pressure. Highly recommend!""",1
"""I have suffered from migraines for many years. Over the years I have had many tests done and taken numerous medications for any kind of relief from the pain. The one and only thing I have found to help me so far has been Relpax. While it is expensive, even with a co-pay, I would pay any amount of money for this drug. In fact I normally cut my 40mg tablet in half and usually this is still enough to knock out my migraine pain and nausea within 2 hours. In my opinion this is a miracle drug.""",1
"""I&#039;ve been taking imuran for 18 years also prednisone 
Stopped prednisone 3 years ago. And started on alluropinal with Imuran
For last 3 years. Have now  stopped alluropinal because I&#039;ve got urticaria they think it&#039;s alluropinal . This has been for 6 weeks just started it again  2 days ago and rash back very painful. Not sure what I will take with imuran now if anything. Don&#039;t understand. Also take Lipitor Zoloft 
I&#039;m a diabetic also and take metforam and insulin nova rapid and lantus.
Also aspirin. I&#039;m 50 this year and it&#039;s worrying""",1
"""I had my first outbreak at 19 and maybe 1-2 minor outbreaks. At 38, my outbreaks became noticeable and frequent- as soon as the itching subsided, it would appear again 3 days later. Then my anus started to itch. After a visit to my gynecologist, I walked away with a prescription for 500 mg of valacyclovir to be taken daily. One week later I had an outbreak similar to my first, except now my buttocks and thighs were included. I had a 1 inch lesion on my inner  buttocks and my vagina was swollen and weeping (the itching was unlike anything I&#039;ve ever experienced). I stopped the valacyclovir after about 20 days. The symptoms abated 3 days later.""",0
"""Currently taking 16mg of Medrol once a day as part of undergoing IVF, although I&#039;ve taken it in the past at smaller doses to help with my chronic, moderately-severe asthma, which worsens in winter.  While I love prednisone for what it does in helping me breathe (and hopefully in successfully helping me achieve motherhood), I hate its side effects.  For me, the biggest problem is the anxiety (though weight gain isn&#039;t fun).  I already have an underlying anxiety disorder, but taking this, especially in higher doses makes me feel truly &quot;crazy.&quot;  Panic at unbearable levels, insomnia, sweaty, clammy hands and feet, racing heart, irrational/inconsolable....the whole nine yards.  I use it strictly as a last (or only) resort and not without caution.""",0
"""Overall, it has been the best anti-emetic available for chemotherapy induced nausea and vomiting. The downfall is gastric slowdown-- which can become more pronounced if on vinca alkaloid chemo or opioids.""",1
"""Its been 5 months since I got the implant and I have already gained more than 15 pounds. The first 2 months was constantly having headache which I never had before and soreness in my breast. I have mood swings. Sometimes I snap for no reason. Definitely easily irritated. 
My sex libido also decreased. 
The only good thing about this birth control is that you don&#039;t get your period anymore. A little spotting but not bleeding. I&#039;m taking it out for sure.""",0
"""I&#039;ve been taking Oxycotin now for about two years. I&#039;ve been through just about everything else you can think of due to the 5 ruptured discs I have. Pain blocker, nerve deadening, etc and even physical therapy but I&#039;ve haven&#039;t found anything as useful as Oxycotin. It&#039;s been relatively side effect free for me and I can function pretty well day to day because of it.""",1
"""I have been on Skyla for 8 months. I read many negative reviews that horrified me. I am VERY happy with my IUD! Inserting it hurt, and the next few days I felt like I was having a really bad period. I had minor spotting first month. I had a minor 2-4 day period the first three months. Since then my period has completely stopped. I have even lost the weight I put on from birth control pills, and my sex drive has increased. I sincerely recommend trying Skyla""",1
"""I woke up 3 days ago with a huge painful outbreak on my upper lip. I ran to the pharmacy and bought abreva and the cold sore is completely gone now. This stuff is a miracle. Worth every penny!!""",1
"""My experience: I&#039;m 18 years old, and this birth control is amazing! Hardly use condoms with my spouse and I&#039;ve been protected for 2 and half years. The only bad side, is the bleeding and discharge. I&#039;ve been bleeding non stop and cannot tell what&#039;s my period and what&#039;s just blood. The other down side, is headaches and the blood! It&#039;s annoying to want to get intimate and have a pile of blood in your underwear. If you&#039;re looking for protection I highly recommend this, but if you mind bleeding and the other mishaps then try the pill!!""",1
"""My doctor put me on Sulfamethoxazole in hopes of clearing up a mild but reoccurring skin infection under my arms. I was instructed to take 2 pills per day for 2 weeks.  My first, second and third day I felt okay, but the fourth - ninth day (today) I have felt very tired, shaky and dizzy.  When I turn my head a certain way, or lay down, I feel as if I spun in a circle ten times, then stopped. I called today, and spoke with a nurse who assured me that I would have had the side effects the first or second day. Well, I know my body and I don&#039;t feel right. So today will be my last day on this.""",0
"""I had my first infusion last week and within 3 days, I can honestly say I have no pain for the first time in weeks.  I didn&#039;t have any reactions or side effects except for feeling exhausted, but that maybe related to not being able to sleep for weeks prior, due to pain.  I am so happy with the effectiveness and results I have had.  I would definitely recommend it!""",1
"""I never received any relief.Not sure if it even works. I followed directions, just awful product.""",0
"""On Humira approx 4-5 yrs now.  I understand the risk of your immune system being compromised however the relief I receive outweighs in my mind that risk.  I am overall a healthy and active individual.  I&#039;m 56.  I take Methotrexate in combination with the Humira.  Early January 2015 I had a knee replacement.  Successful surgery.  I needed to be off the Humira for more than 2 months due to that.  during that time I had major flareups.  I&#039;ve been injecting again with the humira pen ,  3x in 3 weeks...it&#039;s not yet working again....Has anyone experienced this being off of it for a few months and then starting up and the humira being non-effective?  I&#039;d be interested to know.  I&#039;m at the point to ask my Rheum what gives?  Diff treatment options?""",1
"""I just started Adderal 20mg about a week now. Before I was on 10 mg, not extended release, just tabs for (2) months. I&#039;m always so tired. The higher dose helps me stay awake and function through my days. Glad something works, so far no side effects noted.""",1
"""Wonderful medicine! I&#039;ve had only hints of minor side effects a little morning gas; a few minutes of minor nausea just after drinking it before bed. So glad my gastrointestinal doctor suggested it; so sorry it took 19 months after gall bladder surgery to ask him for something. Out of work but couldn&#039;t leave the house on time for job interviews (or doctor&#039;s appointments). Not a good first impression. Medicine worked the very first morning and has continued to work. What a relief!""",1
"""I have been on this birth control for 8 years and had no problems at all. It was great. I recently was put on a body acne medication that lowered the effectiveness of this brand so because of that reason I am switching to Zovia I hope it&#039;s as good.""",1
"""I woke up with a cold sore..no tingling warning, went to Walgreen&#039;s in my pj&#039;s lol..I took  $20 got to Walgreen&#039;s $22.99&#039; so I had to write a check I said this must be good it was locked up.. Used it immediately, after three days its almost GONE! For me it worked and worth every cent.""",1
"""Was prescribed Carac for use on arms, chest and face 7 years ago. At that time the cream did smooth my skin. After years of discontinued use, my skin where I applied Carac is horrible.""",0
"""After 2 days of taking this I got blurred vision.""",0
"""I have been using carbi now for several years and it is a great drug. But I have a problem in the summers. When it gets hot I start getting High Uric acid (gout). I would like to know if any one else has this problem. And if so what did you do. What did your Dr do? """,1
"""I have been on Macrobid for 3 days now. I feel so nauseated. I&#039;m so tired and I can&#039;t eat or drink anything, EXCEPT for a little water, without getting sick. It gives me a horrible headache and I feel so weak. I am also allergic to sulfa medications (Bactrim) so the doctor gave me this. """,0
"""Methylphenidate has changed my life.  My depression is almost nonexistent now.  I have also stopped dwelling on problems.  I take 54 mg methylphenidate xr, along with 225 mg effexor xr.""",1
"""I have depression and anxiety, lately more depression, from being 40, with kids, uncomfortable marriage.  Lexapro has suppressed things but I had become unemotional. On 50mg for a week now of Zoloft and the difference is incredible! I have reasonable emotions, and more energy to want to do the things I planned on but didn&#039;t do before. Sleeping is off and on a problem, has always been, but dreams are waking me up for being so vivid.  Appetite is down, I&#039;m glad. I had been steadily gaining weight because I didn&#039;t want to do anything, but now stomach is bad and I&#039;m scared to go anywhere.  Hoping that will go away.  Can&#039;t say much about sex, not having any.""",1
"""I&#039;ve been on Opioids (oxycodone mostly) since my accident in 1996. Approximately 24 months ago I was up to six 30mg Oxycodones daily. This allowed me to have some quality of life~Moderate physical activity.. Then my State took up the anti-oxycodone crusade.  My Doctor has me trying everything except oxycodone or oxycontin - The goal is to get completely away from those two (due to pressure from the Government).  My daily oxycodone is down to three 30mg plus three 30mg Opana ER (tamper proof).  Right off the bat my pain went up. The Opana 30 ER has zero effect regarding pain management.The main side effect is nodding off. &quot;Example* It has taken me 36 minutes to write this&quot;. Unless I am actively moving I nod off ~ I dare not drive. Pain 7-8 daily.""",0
"""Well...i start using yaz 3 months ago and my face now looks terrible. Is so much worse then before. I can not go out and i feel so bad. When i start it i had only a few pimples in my right cheek but now all my face is coved with very ugly and big acne. But im still waiting...im in the third week of my third pack now and hoping for some improvment""",0
"""Been taking this medication for 6 years.  I have a good stream and it was prescribed by my doctor because I wasn&#039;t emptying my bladder fully due to a bladder that did not have the muscle tone that it once had.  It worked great for most of these years but due to my age, 85, I can&#039;t always make it to the bathroom fast enough to urinate.  I&#039;m going to stop taking it and see if there is a difference in reaching the bathroom before I have to let go of a full bladder.""",0
"""I have lost 38 pounds on this since September, 2013. I am on a diabetic diet and a fitness program also. This medication has helped me a lot! Taken the edge off the hunger and helped me get my glucose levels under control. 
There are some side effects, but many of them went away by week 3. Metal taste in my mouth, headaches, constipation (has not gone away), and dry mouth/bad breath. 
This is not a miracle pill. You will have to work hard, and make good choices. My Doctor is helping me learn how to make better choices and make healthy living a part of my life.  I plan on being on this medicine ONLY until I can successfully learn how to control my glucose levels and follow a plan consistently.""",1
"""I&#039;ve been taking this pill for about 2 &amp; 1/2 years now! I love it! My periods have lighten tremendously and Chateal has cut the amount of time that I&#039;m on my period in half! Everyone&#039;s body reacts different but for me, the only side effects have been positive!!""",1
"""Klonopin was great for helping me manage anxiety and panic attacks. Almost all medicines carry warnings about alcohol consumption, so many people like me and assume that moderate alcohol consumption is okay, and that warnings are just to limit liabilities of the manufacturers if someone drinks and has an incident. WARNING: DO NOT DRINK ALCOHOL IF YOU ARE TAKING THIS MEDICATION.  I did, and had what I now consider to be a near-death experience!&quot;  I found myself in a public restroom stall, and literally UNABLE TO MOVE for what seemed like hours. I remember feeling my heart beating what seemed like once every 4-5 seconds, and I couldn&#039;t even call out for help because I literally could not speak.  I now feel very lucky to have survived.""",1
"""I was on this birth control for about 8 months straight and I went off now I am currently back on and I absolutely love it. No weight gain, no acne, lighter shorter periods. The only thing is when I first started taking it, I spotted for a month, which is normal. Other than that, I love it.""",1
"""So, I was having symptoms of BV so I went to the doctor and found out it was a yeast infection, after using the cream for just 3 days (it was a 7 day dosage) I had a major reaction, bad vaginal pains I could barely sleep. I went back to the doctor who now says it was not a reaction but possibly herpes. I had no pain no issues or anything before this cream, now possibly herpes. I am waiting on my results and praying it was in fact a reaction to this horrible cream""",0
"""I just started taking Zoloft. I am a 16 year old male suffering from severe social anxiety. I was never like this before a of couple months ago. Anyway I started taking it about 5 days ago. At first my anxiety got worse. But today I didn&#039;t feel all that bad and just hoping it gets better from here. We will see. Also only side effects. Slight headache here and there.""",1
"""After suffering from papule type rosacea for years, I finally have clear skin!  Within 2 weeks of using soolantra, my rosacea was gone. I&#039;ve been using it for 6 months now (still same tube I started out with) with absolutely no side effects, just the disappearance of my unsightly red bumps! I don&#039;t use any other medication, this is all I needed. For the first time in over 10 years I can leave the house without makeup on &amp; without feeling self conscious """,1
"""Herniated disc in lower back, Could barely stand. I went to my Dr, he prescribed this, and I felt amazing after the first dose. I felt great the first day, I&#039;m on day two now, feel a little tired...but sleep is great with no pain. Hope it lasts.""",1
"""I was born into the middle of WWII in England and have Post Traumatic Stress Disorder. Also was sexually assaulted at the age of 4 yrs. I came over here to the States at the age of 13 and it all went downhill from there. I have major depression and have been on Prozac for many, many years. I have also been taking Klonopin for as many years and it has given me some kind of normal life. I used to get the tremors so bad that the ambulance people thought it was a grand mal seizure attack. I still get these attacks once in a while but with the help of Klonopin I can actually calm myself back to a normal state of being. I wouldn&#039;t call it a wonder medicine but it certainly helps me.""",1
"""I love it. I had gotten postpartum depression, it&#039;s helped me enjoy my baby the only side effect I have is takes longer to reach orgasm and little weight gain but not bad. """,1
"""On my second year out of three. No acne problems, little weight gain (5-10 pounds)
Irregular periods but that&#039;s nothing new. Best thing about it, don&#039;t have to remember or think about birth control and I haven&#039;t got pregnant!!!""",1
"""Hi my Dr started me on this today.  I have mood swings, low energy &amp; depression. I am scared too death of medicine.  I read the reviews &amp; that has helped ease some anxiety...but I am still a little scared.  Thank you""",1
"""This medicine is a god send. I have 3 herniated disks in my back and sometimes can not get out  of bed. Thanks to this medicine, I can have a good quality of life and do the things I need to do. It has helped me tremendously!""",1
"""My daughter, 11 yo, was prescribed Tamiflu for influenza A. She took it for a day, it helped to break the fever but at a high cost of the worst nausea in her life. We decided to discontinue taking it as side effects are worse than flu symptoms on their own. Please be cautious of severe nausea if you decide to take Tamiflu.""",0
"""I had Nexplanon placed on March 1st, 2015. The first 3 months I had no period and was feeling great. But by the 4th month I started feeling depressed, very moody, episodes of anxiety, would cry for no reason. I did not feel like myself at all! After a year of having it in, I finally had it removed yesterday. It is truly amazing how much better I feel without the Nexplanon. I had no idea how badly it was affecting me physically and mentally. I do not recommend this to anyone!!!""",0
"""I was prescribed this for headaches and eye irritation for allergies.  Been  taking it for a month.  No improvement or change in symptoms.  Drs office said it takes a few days to help symptoms ; pharmacist said it can take 4-6  weeks to build up on in your system.  The generic is cheap but after a month,  no change.  Don&#039;t know if its med not working or mis diagnosis""",0
"""I take opiates every day, and a side effect of this is severe constipation. I would often go weeks without having a bowel movement. When I did go, it was painful and required a lot of work and time. I have tried other solutions and MiraLax is the best by far. I took one cap full every day and on the second day I had a small bowel movement. I kept taking it and the very next day I had the first normal bowel movement in years. No cramping, no straining and no pain. I cannot recommend MiraLax enough. It is so gentle, yet works so well! If you suffer with constipation don&#039;t suffer anymore! Try MiraLax!""",1
"""I&#039;m 27 and I have been using Drysol since I was 21.  I found deodorants and antiperspirants did not work for me.  I have never been a heavy sweater but when I would wear them the combination of my sweat and the products would be a weird soapy smell.  I used Drysol at first once a week (using it 2 nights in a row gave me an armpit rash which hurt) but I used it when I needed *if I smelled and was sweating I would use it again that night*  I find the next night after using it my armpits are a little itchy, but I have nothing to say but good things about Drysol.  6 years later I don&#039;t even remember the last time I used it (maybe months ago) I have saved money on ruined shirts from pit stains and I don&#039;t ever smell. Strongly recommended!""",1
"""Have been using this product for about 6mos and have seen a healthier toenail. A trip to a salon for a pedi gave me this condition. I&#039;m discouraged reading the others reviews my hope was for complete cure however there is improvement time will tell. I&#039;ve been told it can take up to a year for treatment to work completely. My nail isn&#039;t as thick and the skin around nail bed isn&#039;t has dry and peeling. I&#039;m lucky my insurance and co-pay coupon has resulted in zero out of pocket cost. Jublia is insanely expensive.""",1
"""I&#039;m 18 going to be 19 soon. I had really heavy periods for 8 days straight and my period would come a week early. It was regular just less than a month until each one and I also had really bad cramps to the point where I couldn&#039;t move. The pill was my first option and it made me bleed for 3 months straight. A while later I was considering birth control and I finally chose the Depo-Provera, it was the perfect choice for me. Once I got the shot I never got a period/any bleeding again. I personally didn&#039;t gain any weight. All the side effects didn&#039;t bother me. And works well against pregnancy. I&#039;ve saw a lot of bad reviews but mine was perfect so everyone&#039;s body is different. I would recommend talking to your doctor. He/she will know what&#039;s best.""",1
"""I was diagnosed with idiopathic hypersomnia after months of falling asleep during the day and very early at night.  It very much affects my life, making me feel overwhelmed and unable to complete what a normal person should be able to do.  I was put on Nuvigil and a few hours after taking the first pill, I began to feel jittery.  It lasted a couple of hours and as that feeling left, I got migraines.  The migraines lasted for 2 days.  I then had 2 days where I felt absolutely awesome - I slept fine at night and had ample energy to get through my day. The next 2 days, I felt tired and dragging again.  The last day, I was tired, depressed, and crying on and off all day.  I am now off the medication.""",0
"""Helps with pain very well.""",1
"""Drug seems to work well. I had the flushing bouts in the first month lasted all of 10 minutes This is the only drug I have been on since being diagnose in 11/14.""",1
"""I was diagnosed with ADHD and I have been on several different medicines and all they did was make it worse and made me feel more angry and just want to stay by myself at all times. I hated everyone and everything. I couldn&#039;t go anywhere because I would get panic attacks. I couldn&#039;t complete tasks.  I was nothing but miserable. I was put on Concerta, and I am nothing but amazed how much different I feel and what I can do. I communicate with people, even people I pass in the stores. I complete every task I start. I enjoy being a mom, wife, and a grandmother. Most of all, I Love My Life! Thank You Concerta!""",1
"""After about 2 months and my dosage upped my blood pressure is still too high. I have severe heartburn and my Raynaud&#039;s is far worse than before. Couldn&#039;t function to get money out of my wallet, my fingers were so bad. I live in FL and my fingers and toes have been white for over a week.""",0
"""I had my first seizure in 04/04/14 whilst driving and they found that I had epilepsy. The neurologist put me on keppra. It is by far the best drug I&#039;ve had to take. Initially it was a pain as I was always angry, depressed because I lost my Driving Licence and tired all the time. All I wanted to do was sleep. However, once it took this medication after 6 months, the side effects wore off and I was getting back to my old self again. Happy and all that. I once forgot to take my tablets for 2 days. I had a seizure. Biggest mistake I&#039;ve made. I always remember to take my tablets now. I&#039;m fit free now. Please take your tablets. They do help.""",1
"""After 24 hours of taking Boniva 150 mg I started experiencing severe flu like symptoms with fever and extreme pain in my bones and joints.  """,0
"""Taking 20mg. Thought it was starting to help at about the 2nd to 3rd week but now my anxiety is back. Also have faintness daily. Don&#039;t know if it is from the Paxil or the anxiety but it started the same time I started the Paxil.""",0
"""I&#039;ve been on Xolair for 4 months, 2 shots 1 time a month and now as I approach my 5 month. Doctor is talking about decreasing my Advair. I currently take 500 of Advair and have not had to use my rescue inhaler in a very long time. I was diagnosed with COPD about 6 years ago, but my symptoms have totally reversed themselves and I am doing very well. The Doctor tells me that I may only get down to 100 of Advair but I think my asthma is doing great. Xolair is a great medicine.""",1
"""Made a big difference in my hip and knee pain""",1
"""Must be the only person who does not think this is a wonder drug.  Had a nervous breakdown of sorts while already  taking zoloft for anxiety.   Was prescribed clonazepam and didnt touch the sides.  Avanza was added and i felt good for a month. Still take it 2 years later 3mg per day but am not a happy person""",0
"""I&#039;m on 40 mg of celexa and 100 mg of trazadone to help me since my one month old son passed away due to SIDS. Well he was at daycare I wasn&#039;t able to function at all but now I can get up and work and function again""",1
"""No problems and is helping my anxiety!""",1
"""I did not like this medication. For anxiety, I have also tried Hydroxyzine (Atarax). I guess this is just my personal body chemistry but I actually prefer Atarax to this unlike most people. This made me VERY lightheaded and dizzy. I can&#039;t exactly remember the effect it had on anxiety, I think it may have helped a little.""",0
"""honestly the measurement hurt more than the actual placement! And I&#039;m so happy I went through with it!!! I wish I didn&#039;t read all of these reviews before I did it. Pain is subjective and its not that bad. They explained the procedure to me and I felt more comfortable. I&#039;ve never had kids. Its just like getting a regular pap. I think it is the best option of birth control. That being said I will definitely recommend getting this! Do expect cramping for a day or two. I didnt cramp until about three hours after having it done. I took ibuprophen and slept with a heating bad. Very mild cramping today but I am happy with my choice :)""",1
"""This medication should not be being prescribed for Bipolar 2, a milder form of a different illness, called Biploar 1, for which this medication works very well. Folks, Doctors NEED to be using SCIENCE to treat illnesses, not giving out random prescriptions for 2+ medications for 1 illness. If your Doctor is not doing monthly blood tests AT LEAST to see how the medications are affecting your body chemistry and serotonin levels, then you need to fire the Doctor and find one who does do his/her job the right way, and who is good at the science part of the job. Every medication you take counteracts and interacts with the other medications and the foods and other things that you put into your body each day messing with the chemistry of your body""",1
"""My experience with this pill has been okay but my periods do last longer now for about 8 days and I also spot in between which is very annoying. I also take the pill at the same time everyday. I don&#039;t think I&#039;ll be staying on this pill for to much longer.""",1
"""Have a little bit of a lingering cough from a cold. Not giving me much trouble except keeps me up at night. I heard this was good so I took so I could get some sleep. Helped tremendously with the cough but then I was having bad stomach cramps and diarrhea. I hadn&#039;t eaten anything that should have upset my stomach and it didn&#039;t really feel like a &quot;bug&quot; so I looked up side effects for Delsym.  Now I wish I had done that first because I probably wouldn&#039;t have taken it. So, while it worked for my cough I still didn&#039;t get any sleep due to the stomach issues.""",0
"""I developed eczema when I turned 70. I started dupixent with my initial dose 9 days ago. After about 3 days I thought it was working because my itching subsided about 50 %. However I am sad to say that my condition has flared up again. I will continue treatment for 1 to 2 months and reassess but so far I am deeply disappointed.""",0
"""I too have been experiencing dramatic weight loss with buspar. Just read the last comment and pretty much spot on. I don&#039;t get hungry anymore. I&#039;m a 5&#039;7&quot; female who weighed 175lbs. and now I&#039;m down to 120lbs. After two   months of this medicine. Also I noticed I seem to be having some severe OCD thoughts while taking this medicine. In the beginning it was all smooth sailing and now it seems like it&#039;s not working. Going to try another medicine.""",1
"""I&#039;m currently using Epiduo and have been for only the past few weeks. Although I have experienced the burning, stinging, redness and dry skin on my face I am already noticing an extreme difference in my acne, it has decreased an astonishing amount and has been the most effective treatment I have used yet. I highly recommend using the gel!""",1
"""Used the 3 day Monistat. Intense itching/burning as soon as I used the applicator. Worst pain I have ever felt. What the hell is Monistat trying to do? I&#039;ve used before and it did not do this. I&#039;m calling my Doctor for Diflucan. This stuff is awful.""",0
